#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
2292000      1.47e-01      6.85e-04      4.60e-02    9.1e-06
2293000      1.98e-01      2.23e-04      6.23e-02    9.1e-06
2294000      1.82e-01      8.83e-04      5.71e-02    9.1e-06
2295000      1.71e-01      1.24e-03      5.38e-02    9.0e-06
2296000      1.52e-01      1.63e-03      4.77e-02    9.0e-06
2297000      1.27e-01      4.57e-04      4.01e-02    9.0e-06
2298000      1.34e-01      2.26e-03      4.11e-02    9.0e-06
2299000      1.59e-01      1.91e-03      4.96e-02    9.0e-06
2300000      1.62e-01      3.34e-04      5.13e-02    8.9e-06
2301000      1.60e-01      5.99e-05      5.07e-02    8.9e-06
2302000      1.76e-01      7.02e-04      5.58e-02    8.9e-06
2303000      1.33e-01      3.81e-04      4.24e-02    8.9e-06
2304000      2.78e-01      1.04e-02      7.71e-02    8.9e-06
2305000      1.54e-01      9.38e-04      4.90e-02    8.8e-06
2306000      1.73e-01      9.92e-05      5.51e-02    8.8e-06
2307000      1.75e-01      1.23e-03      5.57e-02    8.8e-06
2308000      1.67e-01      5.29e-04      5.33e-02    8.8e-06
2309000      1.24e-01      1.40e-03      3.90e-02    8.8e-06
2310000      1.73e-01      4.95e-04      5.55e-02    8.7e-06
2311000      1.57e-01      6.23e-05      5.03e-02    8.7e-06
2312000      1.54e-01      3.97e-04      4.93e-02    8.7e-06
2313000      1.31e-01      3.75e-04      4.19e-02    8.7e-06
2314000      1.82e-01      1.18e-03      5.83e-02    8.7e-06
2315000      1.70e-01      7.13e-04      5.47e-02    8.6e-06
2316000      1.68e-01      5.51e-04      5.40e-02    8.6e-06
2317000      1.61e-01      1.35e-03      5.15e-02    8.6e-06
2318000      1.56e-01      4.40e-04      5.01e-02    8.6e-06
2319000      1.63e-01      3.64e-05      5.25e-02    8.6e-06
2320000      1.52e-01      1.96e-05      4.92e-02    8.6e-06
2321000      1.73e-01      1.49e-03      5.56e-02    8.6e-06
2322000      1.30e-01      6.12e-05      4.20e-02    8.6e-06
2323000      1.82e-01      1.17e-03      5.88e-02    8.6e-06
2324000      1.80e-01      1.82e-03      5.78e-02    8.6e-06
2325000      1.65e-01      1.23e-03      5.35e-02    8.5e-06
2326000      1.62e-01      6.27e-04      5.28e-02    8.5e-06
2327000      1.99e-01      1.74e-03      6.42e-02    8.5e-06
2328000      1.73e-01      5.43e-04      5.62e-02    8.5e-06
2329000      1.41e-01      3.64e-06      4.59e-02    8.5e-06
2330000      2.10e-01      1.21e-03      6.85e-02    8.4e-06
2331000      1.19e-01      1.51e-04      3.89e-02    8.4e-06
2332000      1.39e-01      9.45e-05      4.55e-02    8.4e-06
2333000      1.82e-01      1.87e-04      5.93e-02    8.4e-06
2334000      1.78e-01      1.02e-03      5.79e-02    8.4e-06
2335000      1.57e-01      7.98e-05      5.14e-02    8.3e-06
2336000      1.53e-01      8.43e-04      5.00e-02    8.3e-06
2337000      1.79e-01      9.46e-04      5.84e-02    8.3e-06
2338000      1.22e-01      1.41e-04      4.01e-02    8.3e-06
2339000      1.64e-01      1.01e-03      5.37e-02    8.3e-06
2340000      1.81e-01      1.98e-03      5.91e-02    8.2e-06
2341000      1.74e-01      2.71e-03      5.60e-02    8.2e-06
2342000      1.48e-01      1.99e-04      4.87e-02    8.2e-06
2343000      1.85e-01      1.03e-03      6.07e-02    8.2e-06
2344000      1.59e-01      6.10e-04      5.22e-02    8.2e-06
2345000      1.04e-01      4.23e-04      3.44e-02    8.1e-06
2346000      1.88e-01      2.41e-03      6.14e-02    8.1e-06
2347000      1.40e-01      5.98e-04      4.61e-02    8.1e-06
2348000      1.76e-01      8.64e-04      5.82e-02    8.1e-06
2349000      1.82e-01      2.11e-03      5.94e-02    8.1e-06
2350000      1.78e-01      3.57e-03      5.71e-02    8.0e-06
2351000      1.82e-01      1.42e-03      6.02e-02    8.0e-06
2352000      1.49e-01      1.12e-03      4.93e-02    8.0e-06
2353000      1.60e-01      6.47e-04      5.30e-02    8.0e-06
2354000      1.72e-01      9.27e-04      5.70e-02    8.0e-06
2355000      1.70e-01      1.54e-03      5.64e-02    8.0e-06
2356000      1.77e-01      1.06e-03      5.89e-02    8.0e-06
2357000      1.78e-01      2.30e-04      5.95e-02    8.0e-06
2358000      1.56e-01      6.23e-04      5.19e-02    8.0e-06
2359000      1.49e-01      2.71e-04      4.98e-02    8.0e-06
2360000      1.53e-01      7.75e-04      5.12e-02    7.9e-06
2361000      1.08e-01      1.10e-03      3.59e-02    7.9e-06
2362000      1.88e-01      1.39e-03      6.29e-02    7.9e-06
2363000      1.33e-01      8.37e-04      4.46e-02    7.9e-06
2364000      1.17e-01      2.78e-04      3.94e-02    7.9e-06
2365000      1.59e-01      5.17e-07      5.36e-02    7.8e-06
2366000      1.94e-01      9.69e-04      6.53e-02    7.8e-06
2367000      1.57e-01      5.95e-04      5.29e-02    7.8e-06
2368000      1.59e-01      2.73e-04      5.37e-02    7.8e-06
2369000      1.67e-01      7.00e-04      5.62e-02    7.8e-06
2370000      1.49e-01      5.01e-04      5.04e-02    7.7e-06
2371000      1.81e-01      1.04e-03      6.13e-02    7.7e-06
2372000      1.51e-01      5.67e-04      5.12e-02    7.7e-06
2373000      1.35e-01      4.51e-04      4.56e-02    7.7e-06
2374000      1.38e-01      8.95e-05      4.68e-02    7.7e-06
2375000      6.64e-01      1.52e-03      2.26e-01    7.6e-06
2376000      1.83e-01      3.76e-04      6.23e-02    7.6e-06
2377000      1.45e-01      1.51e-04      4.94e-02    7.6e-06
2378000      1.74e-01      1.28e-04      5.91e-02    7.6e-06
2379000      1.47e-01      1.65e-04      5.00e-02    7.6e-06
2380000      1.32e-01      7.28e-05      4.51e-02    7.6e-06
2381000      1.46e-01      6.64e-04      5.00e-02    7.6e-06
2382000      1.64e-01      1.23e-03      5.60e-02    7.6e-06
2383000      1.23e-01      1.12e-03      4.17e-02    7.6e-06
2384000      1.09e-01      3.85e-04      3.73e-02    7.6e-06
2385000      1.65e-01      1.14e-04      5.67e-02    7.5e-06
2386000      1.54e-01      1.46e-03      5.24e-02    7.5e-06
2387000      1.49e-01      1.47e-03      5.07e-02    7.5e-06
2388000      1.35e-01      6.38e-04      4.61e-02    7.5e-06
2389000      1.92e-01      5.07e-04      6.60e-02    7.5e-06
2390000      1.71e-01      5.83e-04      5.88e-02    7.4e-06
2391000      1.68e-01      1.44e-03      5.75e-02    7.4e-06
2392000      1.37e-01      1.94e-04      4.74e-02    7.4e-06
2393000      1.89e-01      1.28e-03      6.50e-02    7.4e-06
2394000      1.45e-01      2.77e-04      5.01e-02    7.4e-06
2395000      1.64e-01      3.10e-04      5.66e-02    7.3e-06
2396000      3.40e-01      3.70e-03      1.17e-01    7.3e-06
2397000      1.18e-01      1.19e-05      4.08e-02    7.3e-06
2398000      1.80e-01      8.47e-04      6.24e-02    7.3e-06
2399000      1.44e-01      1.20e-03      4.96e-02    7.3e-06
2400000      1.48e-01      1.20e-03      5.11e-02    7.3e-06
2401000      1.61e-01      1.74e-03      5.55e-02    7.3e-06
2402000      1.18e-01      4.51e-04      4.10e-02    7.3e-06
2403000      1.54e-01      3.80e-05      5.36e-02    7.3e-06
2404000      1.61e-01      1.66e-03      5.54e-02    7.3e-06
2405000      1.56e-01      8.81e-04      5.43e-02    7.2e-06
2406000      1.31e-01      4.15e-04      4.58e-02    7.2e-06
2407000      1.56e-01      1.88e-03      5.40e-02    7.2e-06
2408000      1.54e-01      6.93e-04      5.36e-02    7.2e-06
2409000      1.13e-01      1.29e-03      3.91e-02    7.2e-06
2410000      1.19e-01      5.66e-04      4.16e-02    7.1e-06
2411000      1.37e-01      3.14e-04      4.81e-02    7.1e-06
2412000      1.55e-01      1.10e-03      5.40e-02    7.1e-06
2413000      1.65e-01      2.48e-03      5.69e-02    7.1e-06
2414000      1.65e-01      7.21e-04      5.80e-02    7.1e-06
2415000      1.57e-01      2.57e-04      5.54e-02    7.0e-06
2416000      1.47e-01      7.40e-04      5.16e-02    7.0e-06
2417000      1.58e-01      1.21e-03      5.54e-02    7.0e-06
2418000      1.27e-01      6.81e-05      4.47e-02    7.0e-06
2419000      1.28e-01      1.00e-03      4.48e-02    7.0e-06
2420000      1.63e-01      1.04e-03      5.76e-02    7.0e-06
2421000      1.50e-01      9.80e-04      5.29e-02    7.0e-06
2422000      2.03e-01      5.35e-04      7.18e-02    7.0e-06
2423000      1.36e-01      8.83e-04      4.82e-02    7.0e-06
2424000      1.65e-01      5.92e-04      5.83e-02    7.0e-06
2425000      1.44e-01      2.62e-04      5.11e-02    6.9e-06
2426000      1.60e-01      8.44e-04      5.69e-02    6.9e-06
2427000      2.02e-01      1.59e-03      7.15e-02    6.9e-06
2428000      1.59e-01      2.00e-05      5.67e-02    6.9e-06
2429000      1.79e-01      3.07e-04      6.36e-02    6.9e-06
2430000      1.53e-01      1.36e-03      5.41e-02    6.8e-06
2431000      1.59e-01      1.47e-03      5.65e-02    6.8e-06
2432000      1.42e-01      1.76e-04      5.08e-02    6.8e-06
2433000      1.45e-01      8.65e-05      5.19e-02    6.8e-06
2434000      1.73e-01      4.69e-04      6.19e-02    6.8e-06
2435000      1.55e-01      8.62e-04      5.56e-02    6.8e-06
2436000      1.94e-01      2.90e-04      6.96e-02    6.8e-06
2437000      1.49e-01      2.31e-03      5.25e-02    6.8e-06
2438000      1.51e-01      1.43e-03      5.38e-02    6.8e-06
2439000      1.39e-01      3.93e-04      5.00e-02    6.8e-06
2440000      9.45e-02      1.13e-03      3.37e-02    6.7e-06
2441000      1.75e-01      1.83e-04      6.30e-02    6.7e-06
2442000      1.49e-01      1.91e-03      5.30e-02    6.7e-06
2443000      1.58e-01      3.68e-04      5.71e-02    6.7e-06
2444000      1.50e-01      8.50e-04      5.40e-02    6.7e-06
2445000      1.56e-01      3.29e-04      5.66e-02    6.6e-06
2446000      1.04e-01      3.60e-04      3.78e-02    6.6e-06
2447000      1.36e-01      1.69e-04      4.91e-02    6.6e-06
2448000      1.46e-01      3.87e-04      5.28e-02    6.6e-06
2449000      1.55e-01      8.25e-04      5.61e-02    6.6e-06
2450000      1.79e-01      1.94e-03      6.44e-02    6.6e-06
2451000      1.41e-01      1.99e-04      5.14e-02    6.6e-06
2452000      1.36e-01      5.47e-04      4.95e-02    6.6e-06
2453000      1.43e-01      1.95e-04      5.21e-02    6.6e-06
2454000      1.53e-01      8.24e-04      5.56e-02    6.6e-06
2455000      1.48e-01      7.49e-04      5.38e-02    6.5e-06
2456000      1.65e-01      2.06e-03      5.96e-02    6.5e-06
2457000      1.48e-01      5.93e-04      5.40e-02    6.5e-06
2458000      1.70e-01      1.11e-04      6.22e-02    6.5e-06
2459000      1.67e-01      1.93e-03      6.03e-02    6.5e-06
2460000      1.25e-01      1.16e-03      4.57e-02    6.4e-06
2461000      2.51e-01      1.27e-03      9.21e-02    6.4e-06
2462000      1.41e-01      3.48e-05      5.18e-02    6.4e-06
2463000      1.59e-01      4.29e-04      5.85e-02    6.4e-06
2464000      1.39e-01      1.11e-03      5.06e-02    6.4e-06
2465000      1.59e-01      9.26e-04      5.85e-02    6.4e-06
2466000      1.28e-01      3.03e-03      4.49e-02    6.4e-06
2467000      1.63e-01      3.04e-04      6.01e-02    6.4e-06
2468000      1.47e-01      5.16e-04      5.40e-02    6.4e-06
2469000      1.39e-01      5.06e-04      5.14e-02    6.4e-06
2470000      1.49e-01      8.57e-04      5.49e-02    6.3e-06
2471000      1.55e-01      2.19e-04      5.74e-02    6.3e-06
2472000      1.34e-01      3.63e-04      4.96e-02    6.3e-06
2473000      1.58e-01      9.68e-05      5.87e-02    6.3e-06
2474000      1.46e-01      3.25e-04      5.43e-02    6.3e-06
2475000      1.50e-01      1.39e-03      5.53e-02    6.2e-06
2476000      1.42e-01      9.88e-04      5.28e-02    6.2e-06
2477000      1.04e-01      3.90e-04      3.87e-02    6.2e-06
2478000      1.49e-01      1.40e-05      5.56e-02    6.2e-06
2479000      1.29e-01      5.82e-04      4.81e-02    6.2e-06
2480000      1.35e-01      3.75e-05      5.04e-02    6.2e-06
2481000      1.49e-01      4.27e-04      5.55e-02    6.2e-06
2482000      1.49e-01      1.46e-03      5.54e-02    6.2e-06
2483000      1.29e-01      5.71e-04      4.80e-02    6.2e-06
2484000      1.56e-01      4.31e-04      5.83e-02    6.2e-06
2485000      1.42e-01      3.13e-04      5.32e-02    6.1e-06
2486000      1.30e-01      1.19e-03      4.85e-02    6.1e-06
2487000      1.44e-01      4.97e-04      5.40e-02    6.1e-06
2488000      1.40e-01      9.54e-04      5.24e-02    6.1e-06
2489000      1.28e-01      1.39e-05      4.81e-02    6.1e-06
2490000      8.77e-02      5.91e-04      3.29e-02    6.0e-06
2491000      1.81e-01      2.70e-04      6.83e-02    6.0e-06
2492000      1.41e-01      6.28e-05      5.32e-02    6.0e-06
2493000      1.58e-01      1.82e-03      5.88e-02    6.0e-06
2494000      1.46e-01      1.29e-04      5.52e-02    6.0e-06
2495000      1.62e-01      1.32e-03      6.10e-02    6.0e-06
2496000      1.41e-01      1.44e-03      5.29e-02    6.0e-06
2497000      1.28e-01      1.03e-03      4.82e-02    6.0e-06
2498000      1.25e-01      3.33e-04      4.74e-02    6.0e-06
2499000      1.50e-01      6.95e-04      5.67e-02    6.0e-06
2500000      1.61e-01      1.41e-03      6.10e-02    5.9e-06
2501000      1.20e-01      1.35e-04      4.56e-02    5.9e-06
2502000      1.59e-01      3.29e-04      6.05e-02    5.9e-06
2503000      1.56e-01      1.54e-03      5.88e-02    5.9e-06
2504000      1.49e-01      6.05e-04      5.66e-02    5.9e-06
2505000      1.31e-01      9.64e-04      4.99e-02    5.9e-06
2506000      1.61e-01      9.80e-04      6.11e-02    5.9e-06
2507000      1.56e-01      7.00e-04      5.94e-02    5.9e-06
2508000      1.05e-01      2.99e-05      4.01e-02    5.9e-06
2509000      1.18e-01      2.84e-04      4.50e-02    5.9e-06
2510000      1.36e-01      2.26e-03      5.08e-02    5.8e-06
2511000      1.88e-01      6.13e-04      7.21e-02    5.8e-06
2512000      1.44e-01      6.60e-05      5.53e-02    5.8e-06
2513000      1.50e-01      1.24e-03      5.71e-02    5.8e-06
2514000      1.17e-01      2.33e-04      4.47e-02    5.8e-06
2515000      1.51e-01      1.74e-03      5.77e-02    5.7e-06
2516000      1.39e-01      2.15e-03      5.25e-02    5.7e-06
2517000      1.57e-01      1.95e-03      5.99e-02    5.7e-06
2518000      1.33e-01      2.34e-03      5.01e-02    5.7e-06
2519000      1.60e-01      5.51e-04      6.15e-02    5.7e-06
2520000      1.36e-01      2.62e-04      5.25e-02    5.7e-06
2521000      1.79e-01      2.94e-03      6.77e-02    5.7e-06
2522000      1.19e-01      3.50e-04      4.60e-02    5.7e-06
2523000      1.32e-01      4.98e-04      5.11e-02    5.7e-06
2524000      1.37e-01      9.76e-04      5.28e-02    5.7e-06
2525000      1.18e-01      1.23e-03      4.55e-02    5.6e-06
2526000      1.26e-01      7.71e-04      4.90e-02    5.6e-06
2527000      1.42e-01      1.24e-03      5.47e-02    5.6e-06
2528000      1.30e-01      4.60e-04      5.03e-02    5.6e-06
2529000      1.27e-01      2.42e-03      4.79e-02    5.6e-06
2530000      1.41e-01      1.36e-03      5.48e-02    5.6e-06
2531000      1.32e-01      4.27e-04      5.14e-02    5.6e-06
2532000      1.24e-01      3.66e-04      4.84e-02    5.6e-06
2533000      1.41e-01      9.70e-04      5.48e-02    5.6e-06
2534000      9.86e-02      7.74e-04      3.83e-02    5.6e-06
2535000      1.41e-01      6.68e-04      5.53e-02    5.5e-06
2536000      1.54e-01      2.46e-04      6.04e-02    5.5e-06
2537000      1.26e-01      1.92e-03      4.85e-02    5.5e-06
2538000      1.41e-01      5.16e-05      5.55e-02    5.5e-06
2539000      1.30e-01      3.64e-04      5.09e-02    5.5e-06
2540000      1.34e-01      1.19e-04      5.27e-02    5.4e-06
2541000      1.51e-01      1.45e-03      5.91e-02    5.4e-06
2542000      1.30e-01      6.38e-04      5.12e-02    5.4e-06
2543000      9.48e-02      1.42e-03      3.65e-02    5.4e-06
2544000      1.41e-01      7.26e-05      5.57e-02    5.4e-06
2545000      1.22e-01      1.18e-03      4.78e-02    5.4e-06
2546000      1.38e-01      1.23e-03      5.44e-02    5.4e-06
2547000      1.58e-01      1.28e-04      6.25e-02    5.4e-06
2548000      1.31e-01      1.26e-03      5.15e-02    5.4e-06
2549000      1.33e-01      5.82e-04      5.26e-02    5.4e-06
2550000      1.65e-01      1.00e-03      6.55e-02    5.3e-06
2551000      1.37e-01      2.51e-03      5.30e-02    5.3e-06
2552000      1.58e-01      8.00e-04      6.27e-02    5.3e-06
2553000      1.13e-01      3.23e-04      4.49e-02    5.3e-06
2554000      2.62e-01      1.33e-03      1.04e-01    5.3e-06
2555000      1.12e-01      9.74e-04      4.45e-02    5.3e-06
2556000      1.70e-01      1.81e-03      6.72e-02    5.3e-06
2557000      1.40e-01      1.20e-03      5.55e-02    5.3e-06
2558000      1.55e-01      1.83e-03      6.10e-02    5.3e-06
2559000      1.39e-01      5.75e-04      5.56e-02    5.3e-06
2560000      1.49e-01      4.85e-04      5.95e-02    5.2e-06
2561000      1.48e-01      3.15e-04      5.92e-02    5.2e-06
2562000      1.29e-01      1.84e-03      5.08e-02    5.2e-06
2563000      1.06e-01      6.47e-04      4.23e-02    5.2e-06
2564000      1.40e-01      3.84e-04      5.61e-02    5.2e-06
2565000      1.35e-01      1.16e-03      5.38e-02    5.2e-06
2566000      1.28e-01      8.28e-04      5.12e-02    5.2e-06
2567000      1.27e-01      8.51e-04      5.11e-02    5.2e-06
2568000      1.24e-01      4.31e-04      4.99e-02    5.2e-06
2569000      1.32e-01      6.44e-04      5.29e-02    5.2e-06
2570000      1.63e-01      1.94e-04      6.58e-02    5.1e-06
2571000      1.30e-01      3.74e-05      5.25e-02    5.1e-06
2572000      1.31e-01      1.32e-03      5.25e-02    5.1e-06
2573000      1.34e-01      1.32e-03      5.38e-02    5.1e-06
2574000      1.29e-01      2.26e-04      5.21e-02    5.1e-06
2575000      1.22e-01      2.46e-03      4.78e-02    5.1e-06
2576000      1.27e-01      5.90e-04      5.13e-02    5.1e-06
2577000      1.12e-01      2.73e-03      4.30e-02    5.1e-06
2578000      1.27e-01      8.21e-04      5.12e-02    5.1e-06
2579000      1.38e-01      1.03e-03      5.57e-02    5.1e-06
2580000      2.00e-01      4.72e-04      8.15e-02    5.0e-06
2581000      1.42e-01      5.98e-04      5.78e-02    5.0e-06
2582000      1.13e-01      1.43e-03      4.53e-02    5.0e-06
2583000      1.62e-01      1.51e-04      6.60e-02    5.0e-06
2584000      1.48e-01      7.65e-04      6.03e-02    5.0e-06
2585000      1.37e-01      1.76e-03      5.52e-02    5.0e-06
2586000      1.31e-01      1.87e-03      5.26e-02    5.0e-06
2587000      1.38e-01      4.79e-04      5.65e-02    5.0e-06
2588000      1.41e-01      9.61e-04      5.77e-02    5.0e-06
2589000      1.23e-01      1.13e-03      5.01e-02    5.0e-06
2590000      1.40e-01      4.96e-04      5.73e-02    4.9e-06
2591000      1.49e-01      2.03e-03      6.02e-02    4.9e-06
2592000      1.46e-01      2.09e-03      5.91e-02    4.9e-06
2593000      1.40e-01      1.61e-03      5.68e-02    4.9e-06
2594000      1.33e-01      1.62e-04      5.48e-02    4.9e-06
2595000      1.28e-01      8.22e-05      5.27e-02    4.9e-06
2596000      1.38e-01      8.08e-04      5.67e-02    4.9e-06
2597000      1.16e-01      4.53e-04      4.77e-02    4.9e-06
2598000      1.43e-01      4.25e-04      5.91e-02    4.9e-06
2599000      1.16e-01      3.05e-04      4.80e-02    4.9e-06
2600000      1.48e-01      9.79e-04      6.11e-02    4.8e-06
2601000      1.41e-01      1.16e-04      5.85e-02    4.8e-06
2602000      1.08e-01      2.34e-03      4.31e-02    4.8e-06
2603000      1.54e-01      8.34e-04      6.37e-02    4.8e-06
2604000      1.11e-01      5.50e-04      4.57e-02    4.8e-06
2605000      2.07e-01      8.29e-04      8.59e-02    4.8e-06
2606000      1.44e-01      1.61e-03      5.95e-02    4.8e-06
2607000      1.24e-01      6.62e-04      5.14e-02    4.8e-06
2608000      1.38e-01      2.39e-03      5.58e-02    4.8e-06
2609000      1.32e-01      1.28e-04      5.51e-02    4.8e-06
2610000      1.25e-01      5.95e-04      5.20e-02    4.7e-06
2611000      1.29e-01      5.48e-04      5.39e-02    4.7e-06
2612000      1.09e-01      4.24e-04      4.55e-02    4.7e-06
2613000      1.22e-01      1.20e-03      5.06e-02    4.7e-06
2614000      1.13e-01      3.44e-04      4.72e-02    4.7e-06
2615000      1.58e-01      1.67e-04      6.62e-02    4.7e-06
2616000      1.31e-01      2.14e-03      5.39e-02    4.7e-06
2617000      1.22e-01      2.03e-03      5.02e-02    4.7e-06
2618000      1.23e-01      1.48e-04      5.16e-02    4.7e-06
2619000      1.24e-01      4.36e-04      5.20e-02    4.7e-06
2620000      1.37e-01      2.26e-03      5.62e-02    4.6e-06
2621000      1.15e-01      1.76e-04      4.85e-02    4.6e-06
2622000      1.31e-01      9.51e-04      5.50e-02    4.6e-06
2623000      2.05e-01      2.88e-03      8.52e-02    4.6e-06
2624000      1.04e-01      1.02e-03      4.34e-02    4.6e-06
2625000      1.27e-01      1.93e-03      5.25e-02    4.6e-06
2626000      1.27e-01      6.07e-04      5.37e-02    4.6e-06
2627000      1.22e-01      4.19e-04      5.17e-02    4.6e-06
2628000      1.67e-01      5.75e-04      7.06e-02    4.6e-06
2629000      1.20e-01      5.04e-04      5.06e-02    4.6e-06
2630000      1.34e-01      1.71e-04      5.69e-02    4.5e-06
2631000      1.20e-01      1.61e-03      5.03e-02    4.5e-06
2632000      1.28e-01      2.36e-04      5.46e-02    4.5e-06
2633000      1.40e-01      1.93e-03      5.86e-02    4.5e-06
2634000      1.16e-01      2.93e-04      4.92e-02    4.5e-06
2635000      1.42e-01      5.71e-04      6.06e-02    4.5e-06
2636000      1.13e-01      1.20e-03      4.77e-02    4.5e-06
2637000      1.20e-01      5.41e-04      5.10e-02    4.5e-06
2638000      1.14e-01      1.01e-03      4.82e-02    4.5e-06
2639000      1.11e-01      8.52e-04      4.70e-02    4.5e-06
2640000      1.33e-01      1.61e-03      5.65e-02    4.4e-06
2641000      1.25e-01      1.29e-04      5.37e-02    4.4e-06
2642000      1.14e-01      6.93e-04      4.87e-02    4.4e-06
2643000      1.77e-01      4.96e-03      7.08e-02    4.4e-06
2644000      1.16e-01      8.59e-04      4.94e-02    4.4e-06
2645000      1.03e-01      7.26e-04      4.44e-02    4.4e-06
2646000      1.23e-01      1.30e-03      5.26e-02    4.4e-06
2647000      1.54e-01      9.15e-04      6.63e-02    4.4e-06
2648000      1.36e-01      8.19e-04      5.82e-02    4.4e-06
2649000      1.20e-01      1.75e-03      5.10e-02    4.4e-06
2650000      1.50e-01      1.42e-03      6.42e-02    4.3e-06
2651000      8.04e-02      1.82e-04      3.48e-02    4.3e-06
2652000      1.09e-01      4.67e-04      4.72e-02    4.3e-06
2653000      1.56e-01      3.35e-04      6.75e-02    4.3e-06
2654000      1.40e-01      8.38e-04      6.04e-02    4.3e-06
2655000      1.42e-01      1.03e-03      6.13e-02    4.3e-06
2656000      1.31e-01      2.71e-04      5.71e-02    4.3e-06
2657000      1.05e-01      6.47e-04      4.53e-02    4.3e-06
2658000      1.14e-01      5.40e-04      4.95e-02    4.3e-06
2659000      1.23e-01      8.91e-04      5.32e-02    4.3e-06
2660000      1.21e-01      1.55e-03      5.21e-02    4.3e-06
2661000      1.33e-01      7.81e-04      5.77e-02    4.3e-06
2662000      1.16e-01      1.14e-04      5.07e-02    4.3e-06
2663000      1.04e-01      9.11e-04      4.50e-02    4.3e-06
2664000      1.30e-01      1.16e-04      5.68e-02    4.3e-06
2665000      1.23e-01      3.44e-04      5.36e-02    4.2e-06
2666000      1.12e-01      1.71e-04      4.88e-02    4.2e-06
2667000      1.47e-01      5.78e-04      6.41e-02    4.2e-06
2668000      1.35e-01      6.75e-04      5.91e-02    4.2e-06
2669000      1.22e-01      2.07e-04      5.33e-02    4.2e-06
2670000      1.17e-01      6.44e-05      5.13e-02    4.2e-06
2671000      1.28e-01      4.24e-04      5.63e-02    4.2e-06
2672000      1.15e-01      1.79e-04      5.04e-02    4.2e-06
2673000      1.32e-01      1.86e-03      5.71e-02    4.2e-06
2674000      1.21e-01      4.50e-04      5.30e-02    4.2e-06
2675000      9.99e-02      6.07e-05      4.41e-02    4.1e-06
2676000      1.20e-01      5.14e-04      5.27e-02    4.1e-06
2677000      8.25e-02      1.23e-03      3.58e-02    4.1e-06
2678000      2.07e-01      3.26e-03      8.93e-02    4.1e-06
2679000      1.02e-01      1.33e-03      4.45e-02    4.1e-06
2680000      1.38e-01      1.17e-03      6.06e-02    4.1e-06
2681000      1.30e-01      3.31e-04      5.77e-02    4.1e-06
2682000      1.07e-01      2.85e-04      4.72e-02    4.1e-06
2683000      1.13e-01      1.99e-03      4.88e-02    4.1e-06
2684000      1.40e-01      6.71e-04      6.18e-02    4.1e-06
2685000      1.10e-01      7.33e-04      4.86e-02    4.0e-06
2686000      9.58e-02      1.99e-04      4.27e-02    4.0e-06
2687000      1.28e-01      1.20e-03      5.64e-02    4.0e-06
2688000      1.71e-01      5.36e-04      7.60e-02    4.0e-06
2689000      1.39e-01      3.14e-04      6.20e-02    4.0e-06
2690000      1.38e-01      2.87e-04      6.19e-02    4.0e-06
2691000      1.14e-01      1.57e-03      5.04e-02    4.0e-06
2692000      1.65e-01      2.61e-03      7.20e-02    4.0e-06
2693000      1.13e-01      1.95e-03      4.92e-02    4.0e-06
2694000      1.24e-01      7.75e-04      5.54e-02    4.0e-06
2695000      1.16e-01      3.31e-04      5.21e-02    4.0e-06
2696000      1.22e-01      1.64e-03      5.38e-02    4.0e-06
2697000      1.46e-01      1.85e-04      6.54e-02    4.0e-06
2698000      4.08e-01      7.46e-04      1.83e-01    4.0e-06
2699000      1.35e-01      2.83e-03      5.84e-02    4.0e-06
2700000      1.17e-01      7.02e-04      5.26e-02    3.9e-06
2701000      1.14e-01      9.03e-04      5.10e-02    3.9e-06
2702000      1.09e-01      1.31e-05      4.93e-02    3.9e-06
2703000      1.15e-01      1.46e-03      5.09e-02    3.9e-06
2704000      9.49e-02      6.59e-05      4.28e-02    3.9e-06
2705000      1.19e-01      1.22e-03      5.32e-02    3.9e-06
2706000      1.21e-01      4.16e-04      5.45e-02    3.9e-06
2707000      8.02e-02      5.54e-04      3.61e-02    3.9e-06
2708000      8.05e-02      1.21e-04      3.64e-02    3.9e-06
2709000      1.16e-01      2.90e-04      5.26e-02    3.9e-06
2710000      1.07e-01      5.01e-04      4.87e-02    3.8e-06
2711000      1.16e-01      3.91e-04      5.27e-02    3.8e-06
2712000      1.20e-01      4.63e-04      5.45e-02    3.8e-06
2713000      1.28e-01      1.07e-03      5.77e-02    3.8e-06
2714000      1.60e-01      8.38e-04      7.26e-02    3.8e-06
2715000      1.13e-01      2.81e-04      5.15e-02    3.8e-06
2716000      1.17e-01      6.70e-05      5.35e-02    3.8e-06
2717000      1.24e-01      3.20e-04      5.66e-02    3.8e-06
2718000      1.20e-01      5.58e-04      5.48e-02    3.8e-06
2719000      1.03e-01      1.76e-03      4.59e-02    3.8e-06
2720000      1.20e-01      3.20e-04      5.51e-02    3.8e-06
2721000      1.14e-01      6.42e-04      5.21e-02    3.8e-06
2722000      1.27e-01      1.73e-03      5.74e-02    3.8e-06
2723000      1.12e-01      2.35e-03      4.96e-02    3.8e-06
2724000      9.98e-02      8.79e-05      4.57e-02    3.8e-06
2725000      1.23e-01      7.60e-05      5.66e-02    3.7e-06
2726000      1.01e-01      2.29e-05      4.66e-02    3.7e-06
2727000      1.34e-01      4.86e-04      6.15e-02    3.7e-06
